,word,depth,close,open
758,verge,2,0,0
759,et,3,0,1
760,le,4,0,1
761,pain,4,3,0
762,",",1,0,0
763,et,2,0,1
764,s’,2,0,0
765,en,3,0,1
766,alla,3,3,0
767,;,0,0,0
768,et,1,0,1
769,tout,2,0,1
770,se,3,0,1
771,trouva,3,1,0
772,tel,3,0,1
773,que,4,0,1
774,le,5,0,1
775,nain,5,1,0
776,le,5,0,1
777,lui,5,0,0
778,avait,5,0,0
779,annoncé,5,5,0
780,.,0,1,0
781,à,1,0,2
782,le,2,0,1
783,troisième,2,0,0
784,coup,3,0,1
785,de,3,0,0
786,verge,3,3,0
787,",",0,0,0
788,la,1,0,1
789,porte,1,0,0
790,s’,1,0,0
791,ouvrit,1,1,0
792,;,0,0,0
793,et,1,0,1
794,lorsque,2,0,1
795,le,3,0,1
796,prince,3,1,0
797,eut,2,0,0
798,apaisé,3,0,1
799,les,4,0,1
800,lions,4,3,0
801,",",2,0,1
802,il,3,0,1
803,entra,3,1,0
804,dans,3,0,1
805,le,4,0,1
806,château,4,0,0
807,et,5,0,1
808,pénétra,5,3,0
809,dans,3,0,1
810,une,4,0,1
811,grande,5,0,1
812,et,6,0,1
813,superbe,6,2,0
814,salle,4,0,0
815,pleine,4,0,0
816,de,5,0,1
817,princes,5,1,0
818,enchantés,5,0,1
819,",",5,0,0
820,à,6,0,1
821,qui,7,0,1
822,il,8,0,1
823,enleva,8,1,0
824,leurs,8,0,1
825,bagues,8,7,0
826,;,1,0,0
827,il,3,0,2
828,s’,3,0,0
829,empara,3,1,0
830,également,2,0,0
831,d’,3,0,1
832,une,4,0,1
833,épée,4,0,0
834,et,5,0,1
835,d’,5,1,0
836,un,5,0,1
837,pain,5,0,0
838,qu’,6,0,1
839,il,7,0,1
840,y,7,0,0
841,rencontra,7,7,0
842,.,0,1,0
843,Puis,0,0,1
844,il,1,0,1
845,passa,1,1,0
846,dans,1,0,1
847,une,2,0,1
848,autre,2,0,0
849,chambre,2,0,0
850,",",2,0,0
851,où,3,0,1
852,il,4,0,1
853,aperçut,4,1,0
854,une,4,0,1
855,jeune,5,0,1
856,fille,5,1,0
857,",",4,0,0
858,belle,5,0,1
859,à,6,0,1
860,ravir,6,2,0
861,",",4,0,0
862,qui,5,0,1
863,se,6,0,1
864,montra,6,1,0
865,toute,6,0,1
866,joyeuse,6,1,0
867,à,6,0,1
868,sa,7,0,1
869,vue,7,7,0
870,",",0,0,0
871,et,1,0,1
872,l’,2,0,1
873,embrassa,2,2,0
874,.,0,1,0
875,Elle,1,0,2
876,lui,1,0,0
877,dit,1,1,0
878,qu’,1,0,1
879,il,2,0,1
880,l’,2,0,0
881,avait,2,0,0
882,délivrée,2,1,0
883,",",1,0,0
884,qu’,2,0,1
885,il,3,0,1
886,aurait,3,1,0
887,l’,3,0,1
888,entière,3,1,0
889,possession,3,0,1
890,de,4,0,1
891,son,5,0,1
892,royaume,5,3,0
893,",",2,0,0
894,et,3,0,1
895,qu’,4,0,1
896,il,5,0,1
897,devait,5,1,0
898,revenir,5,0,1
899,dans,6,0,1
900,un,7,0,1
901,an,7,2,0
902,pour,6,0,1
903,célébrer,6,0,0
904,leur,7,0,1
905,mariage,7,7,0
906,.,0,1,0
907,Elle,1,0,2
908,lui,1,0,0
909,indiqua,1,1,0
910,aussi,0,0,0
911,où,1,0,1
912,était,1,0,0
913,le,2,0,1
914,puits,2,2,0
915,",",0,0,0
916,en,1,0,1
917,lui,2,0,1
918,recommandant,2,1,0
919,de,2,0,1
920,se,3,0,1
921,hâter,3,3,0
922,",",0,0,0
923,pour,1,0,1
924,prendre,1,0,0
925,l’,2,0,1
926,eau,2,1,0
927,avant,2,0,1
928,midi,2,2,0
929,.,0,1,0
930,Il,1,0,2
931,allait,1,1,0
932,toujours,0,0,0
933,",",0,0,0
934,et,1,0,1
935,arriva,2,0,1
936,enfin,2,0,0
937,dans,3,0,1
938,une,4,0,1
939,chambre,4,0,0
940,où,5,0,1
941,il,6,0,1
942,y,6,0,0
943,avait,6,1,0
944,un,6,0,1
945,beau,6,0,0
946,lit,6,0,0
947,fraîchement,7,0,1
948,arrangé,7,7,0
949,;,0,0,0
950,et,1,0,1
951,",",1,0,0
952,comme,2,0,1
953,il,3,0,1
954,était,3,0,0
955,fatigué,3,2,0
956,",",1,0,0
957,il,3,0,2
958,voulut,3,1,0
959,s’,3,0,1
960,y,4,0,1
961,reposer,4,1,0
962,un,4,0,1
963,peu,4,4,0
964,.,0,1,0
965,Il,1,0,2
966,s’,1,0,0
967,étendit,1,1,0
968,et,1,0,1
969,s’,2,0,1
970,endormit,2,2,0
971,;,0,0,0
972,lorsqu’il,1,0,1
973,se,2,0,1
974,réveilla,2,1,0
975,",",1,0,0
976,il,2,0,1
977,entendit,2,1,0
978,sonner,2,0,1
979,onze,3,0,1
980,heures,3,0,0
981,trois,4,0,1
982,quarts,4,4,0
983,.,0,1,0
984,Saisi,1,0,2
985,d’,2,0,1
986,angoisse,2,2,0
987,",",0,0,0
988,il,1,0,1
989,sauta,1,1,0
990,à,1,0,1
991,bas,2,0,1
992,de,3,0,1
993,le,4,0,1
994,lit,4,4,0
995,",",0,0,0
996,courut,1,0,1
997,à,2,0,1
998,le,3,0,1
999,puits,3,2,0
1000,",",1,0,0
1001,y,3,0,2
1002,puisa,3,1,0
1003,de,3,0,1
1004,l’,4,0,1
1005,eau,4,2,0
